id,nb_guests,DAY,created_at,status,restaurant_id
8731481,5,2019-06-01,2019-06-01T08:01:05,waiting,349255
9059033,3,2019-06-19,2019-06-18T08:01:21,waiting,349255
9059032,2,2019-06-20,2019-06-18T08:01:21,waiting,349255
9125645,4,2019-06-21,2019-06-21T08:01:13,waiting,349255
9336879,2,2019-07-02,2019-07-02T08:00:58,waiting,349255
9784718,4,2019-07-25,2019-07-23T08:00:58,waiting,349255
9871406,4,2019-07-30,2019-07-27T08:00:51,waiting,349255
9944804,5,2019-08-01,2019-07-31T08:01:00,waiting,349255
10216802,2,2019-08-17,2019-08-15T08:01:01,waiting,349255
10250810,5,2019-08-18,2019-08-17T08:00:42,waiting,349255
10232792,6,2019-08-19,2019-08-16T08:00:57,waiting,349255
10357212,2,2019-08-23,2019-08-23T08:01:37,waiting,349255
6002508,3,2019-01-03,2019-01-02T16:45:26,waiting,349255
6007925,6,2019-01-04,2019-01-03T08:01:00,waiting,349255
6007924,1,2019-01-05,2019-01-03T08:01:00,waiting,349255
6128584,5,2019-01-15,2019-01-12T08:00:43,waiting,349255
6149777,2,2019-01-17,2019-01-14T08:00:58,waiting,349255
6162291,4,2019-01-17,2019-01-15T08:01:01,waiting,349255
6314957,2,2019-01-25,2019-01-25T08:01:06,waiting,349255
6266043,6,2019-01-26,2019-01-22T08:01:05,waiting,349255
6462130,6,2019-02-04,2019-02-04T08:00:47,waiting,349255
6469080,2,2019-02-04,2019-02-04T14:24:40,waiting,349255
6507189,2,2019-02-06,2019-02-06T16:59:01,waiting,349255
6476566,3,2019-02-10,2019-02-05T08:00:54,waiting,349255
6572461,4,2019-02-14,2019-02-10T08:01:09,waiting,349255
6708388,4,2019-02-19,2019-02-17T08:01:01,waiting,349255
6751063,5,2019-02-20,2019-02-20T08:00:57,waiting,349255
6751064,6,2019-02-23,2019-02-20T08:00:57,waiting,349255
6874931,2,2019-02-27,2019-02-27T14:35:37,waiting,349255
6941625,4,2019-03-06,2019-03-03T08:00:53,waiting,349255
7190699,2,2019-03-15,2019-03-15T15:15:15,waiting,349255
7190715,2,2019-03-15,2019-03-15T15:16:13,waiting,349255
7191229,2,2019-03-15,2019-03-15T15:48:18,waiting,349255
7200659,4,2019-03-20,2019-03-16T08:00:50,waiting,349255
7263159,6,2019-03-23,2019-03-20T08:01:10,waiting,349255
7500394,4,2019-04-02,2019-04-02T14:12:09,waiting,349255
7447336,2,2019-04-04,2019-03-30T08:01:04,waiting,349255
7947874,2,2019-04-25,2019-04-25T10:04:37,waiting,349255
7985303,1,2019-04-28,2019-04-27T08:01:04,waiting,349255
8292358,2,2019-05-09,2019-05-09T13:50:35,waiting,349255
8325624,5,2019-05-12,2019-05-11T08:00:57,waiting,349255
8344585,6,2019-05-14,2019-05-12T08:01:04,waiting,349255
8505110,5,2019-05-25,2019-05-21T08:01:07,waiting,349255
8748229,3,2019-06-03,2019-06-02T08:01:02,waiting,349255
9198002,4,2019-06-29,2019-06-25T08:01:01,waiting,349255
9451592,6,2019-07-09,2019-07-07T08:00:56,waiting,349255
9639164,1,2019-07-21,2019-07-16T08:01:00,waiting,349255
9849941,4,2019-07-27,2019-07-26T08:00:58,waiting,349255
9922961,2,2019-08-04,2019-07-30T08:01:03,waiting,349255
10056383,2,2019-08-10,2019-08-06T08:00:56,waiting,349255
10056384,2,2019-08-11,2019-08-06T08:00:57,waiting,349255
10409047,6,2019-08-30,2019-08-26T08:01:49,waiting,349255
5976231,2,2019-01-02,2018-12-30T08:01:02,waiting,349255
6007926,3,2019-01-03,2019-01-03T08:01:00,waiting,349255
6112123,5,2019-01-15,2019-01-11T08:00:55,waiting,349255
6162288,2,2019-01-18,2019-01-15T08:01:00,waiting,349255
6149779,4,2019-01-19,2019-01-14T08:00:58,waiting,349255
6252384,5,2019-01-25,2019-01-21T08:01:02,waiting,349255
6384907,6,2019-02-04,2019-01-30T08:00:50,waiting,349255
6469103,2,2019-02-04,2019-02-04T14:26:03,waiting,349255
6462135,2,2019-02-05,2019-02-04T08:00:48,waiting,349255
6505607,2,2019-02-06,2019-02-06T15:34:20,waiting,349255
6506714,2,2019-02-06,2019-02-06T16:37:20,waiting,349255
6507310,2,2019-02-06,2019-02-06T17:04:19,waiting,349255
6534066,3,2019-02-11,2019-02-08T08:01:01,waiting,349255
6554773,3,2019-02-13,2019-02-09T08:00:59,waiting,349255
6626835,2,2019-02-13,2019-02-13T09:33:34,waiting,349255
6601809,1,2019-02-17,2019-02-12T08:01:09,waiting,349255
6691160,6,2019-02-20,2019-02-16T08:01:01,waiting,349255
6769480,5,2019-02-21,2019-02-21T08:01:11,waiting,349255
6732767,5,2019-02-24,2019-02-19T08:01:02,waiting,349255
6832443,6,2019-02-26,2019-02-25T08:00:59,waiting,349255
7076109,6,2019-03-11,2019-03-11T08:01:02,waiting,349255
7076110,4,2019-03-12,2019-03-11T08:01:02,waiting,349255
7076112,5,2019-03-14,2019-03-11T08:01:03,waiting,349255
7090429,5,2019-03-15,2019-03-12T08:01:03,waiting,349255
7090426,1,2019-03-17,2019-03-12T08:01:02,waiting,349255
7365996,6,2019-03-26,2019-03-26T08:01:06,waiting,349255
7499617,2,2019-04-02,2019-04-02T13:18:25,waiting,349255
7491176,4,2019-04-06,2019-04-02T08:01:30,waiting,349255
7510226,6,2019-04-07,2019-04-03T08:01:00,waiting,349255
7619515,4,2019-04-10,2019-04-09T08:01:18,waiting,349255
8355606,6,2019-05-16,2019-05-13T08:01:12,waiting,349255
8615313,4,2019-05-27,2019-05-26T08:01:06,waiting,349255
8594546,5,2019-05-28,2019-05-25T08:01:08,waiting,349255
8731480,2,2019-06-05,2019-06-01T08:01:05,waiting,349255
8935941,3,2019-06-12,2019-06-12T08:01:09,waiting,349255
9103382,2,2019-06-23,2019-06-20T08:01:17,waiting,349255
9316691,3,2019-07-06,2019-07-01T08:01:04,waiting,349255
9585332,2,2019-07-18,2019-07-13T08:00:44,waiting,349255
9732896,3,2019-07-25,2019-07-20T08:00:54,waiting,349255
9784717,3,2019-07-28,2019-07-23T08:00:57,waiting,349255
10133013,2,2019-08-11,2019-08-10T08:00:49,waiting,349255
10197765,4,2019-08-14,2019-08-14T08:01:12,waiting,349255
10378236,3,2019-08-25,2019-08-24T08:01:44,waiting,349255
5990528,2,2019-01-01,2019-01-01T08:00:57,waiting,349255
6083197,1,2019-01-14,2019-01-09T08:00:52,waiting,349255
6083199,2,2019-01-14,2019-01-09T08:00:52,waiting,349255
6097348,1,2019-01-15,2019-01-10T08:01:07,waiting,349255
6178627,2,2019-01-17,2019-01-16T08:00:54,waiting,349255
6194742,1,2019-01-22,2019-01-17T08:00:48,waiting,349255
6266042,2,2019-01-22,2019-01-22T08:01:05,waiting,349255
6266046,2,2019-01-22,2019-01-22T08:01:06,waiting,349255
6369216,1,2019-01-31,2019-01-29T08:00:49,waiting,349255
6505761,2,2019-02-06,2019-02-06T15:43:28,waiting,349255
6507261,2,2019-02-06,2019-02-06T17:02:14,waiting,349255
6717586,20,2019-02-18,2019-02-18T08:01:04,waiting,349255
6941626,1,2019-03-04,2019-03-03T08:00:53,waiting,349255
7228483,2,2019-03-21,2019-03-18T08:01:06,waiting,349255
7447339,2,2019-04-01,2019-03-30T08:01:04,waiting,349255
7947972,2,2019-04-25,2019-04-25T10:06:31,waiting,349255
8282850,1,2019-05-09,2019-05-09T08:01:13,waiting,349255
8898200,1,2019-06-12,2019-06-10T08:01:08,waiting,349255
9465444,2,2019-07-11,2019-07-08T08:00:59,waiting,349255
6022947,5,2019-01-08,2019-01-04T08:00:56,waiting,349255
6112126,1,2019-01-14,2019-01-11T08:00:56,waiting,349255
6142600,1,2019-01-18,2019-01-13T08:00:52,waiting,349255
6178623,2,2019-01-18,2019-01-16T08:00:53,waiting,349255
6194743,2,2019-01-18,2019-01-17T08:00:48,waiting,349255
6437716,4,2019-02-04,2019-02-02T08:01:03,waiting,349255
6476569,5,2019-02-06,2019-02-05T08:00:54,waiting,349255
6494753,4,2019-02-10,2019-02-06T08:01:03,waiting,349255
6494751,1,2019-02-11,2019-02-06T08:01:02,waiting,349255
6514386,1,2019-02-11,2019-02-07T08:01:04,waiting,349255
6601810,5,2019-02-14,2019-02-12T08:01:09,waiting,349255
6601812,2,2019-02-14,2019-02-12T08:01:10,waiting,349255
6582969,1,2019-02-15,2019-02-11T08:00:51,waiting,349255
6624803,5,2019-02-15,2019-02-13T08:01:01,waiting,349255
6691153,2,2019-02-19,2019-02-16T08:00:59,waiting,349255
6670698,4,2019-02-20,2019-02-15T08:01:04,waiting,349255
6806976,3,2019-02-27,2019-02-23T08:01:11,waiting,349255
6846889,3,2019-03-03,2019-02-26T08:00:58,waiting,349255
7049019,2,2019-03-14,2019-03-09T08:01:11,waiting,349255
7066730,4,2019-03-14,2019-03-10T08:01:09,waiting,349255
7243349,2,2019-03-19,2019-03-19T08:01:08,waiting,349255
7243348,5,2019-03-21,2019-03-19T08:01:08,waiting,349255
7365992,4,2019-03-26,2019-03-26T08:01:05,waiting,349255
7425865,2,2019-03-29,2019-03-29T08:01:19,waiting,349255
7405847,2,2019-04-01,2019-03-28T08:01:40,waiting,349255
7405843,2,2019-04-02,2019-03-28T08:01:39,waiting,349255
7499633,2,2019-04-02,2019-04-02T13:19:09,waiting,349255
7529877,3,2019-04-04,2019-04-04T08:02:15,waiting,349255
7550646,1,2019-04-08,2019-04-05T08:01:52,waiting,349255
7723123,1,2019-04-19,2019-04-14T08:00:55,waiting,349255
7773764,6,2019-04-19,2019-04-17T08:00:54,waiting,349255
7886305,5,2019-04-22,2019-04-21T08:00:56,waiting,349255
8154991,4,2019-05-05,2019-05-02T08:01:22,waiting,349255
8245442,5,2019-05-08,2019-05-07T08:01:13,waiting,349255
8228650,1,2019-05-09,2019-05-06T08:01:17,waiting,349255
8217316,4,2019-05-10,2019-05-05T08:01:12,waiting,349255
8266375,2,2019-05-10,2019-05-08T08:01:17,waiting,349255
8688811,1,2019-05-30,2019-05-30T08:01:12,waiting,349255
8776055,3,2019-06-06,2019-06-04T08:01:02,waiting,349255
9147665,3,2019-06-24,2019-06-22T08:00:55,waiting,349255
9166870,2,2019-06-26,2019-06-23T08:01:05,waiting,349255
9765305,10,2019-07-27,2019-07-22T08:00:53,waiting,349255
9944802,3,2019-07-31,2019-07-31T08:00:59,waiting,349255
10056385,10,2019-08-11,2019-08-06T08:00:57,waiting,349255
10267635,5,2019-08-20,2019-08-18T08:00:48,waiting,349255
10448720,3,2019-08-28,2019-08-28T08:01:55,waiting,349255
5976236,5,2019-01-04,2018-12-30T08:01:03,waiting,349255
6162286,4,2019-01-17,2019-01-15T08:00:59,waiting,349255
6244274,3,2019-01-23,2019-01-20T08:00:56,waiting,349255
6332603,3,2019-01-31,2019-01-26T08:00:41,waiting,349255
6384908,3,2019-02-04,2019-01-30T08:00:50,waiting,349255
6401284,3,2019-02-04,2019-01-31T08:01:03,waiting,349255
6494750,3,2019-02-07,2019-02-06T08:01:02,waiting,349255
6514387,5,2019-02-10,2019-02-07T08:01:04,waiting,349255
6670699,5,2019-02-19,2019-02-15T08:01:04,waiting,349255
6769478,3,2019-02-22,2019-02-21T08:01:10,waiting,349255
6769475,2,2019-02-23,2019-02-21T08:01:09,waiting,349255
6787796,6,2019-02-24,2019-02-22T08:01:04,waiting,349255
6806981,1,2019-02-27,2019-02-23T08:01:13,waiting,349255
6884105,4,2019-03-01,2019-02-28T08:01:03,waiting,349255
6832441,1,2019-03-02,2019-02-25T08:00:58,waiting,349255
6832446,3,2019-03-02,2019-02-25T08:01:00,waiting,349255
6923790,6,2019-03-03,2019-03-02T08:01:13,waiting,349255
6865302,2,2019-03-04,2019-02-27T08:00:59,waiting,349255
6941622,4,2019-03-04,2019-03-03T08:00:52,waiting,349255
6951374,1,2019-03-04,2019-03-04T08:01:27,waiting,349255
7008582,3,2019-03-09,2019-03-07T08:00:55,waiting,349255
7066731,4,2019-03-10,2019-03-10T08:01:09,waiting,349255
7090431,2,2019-03-12,2019-03-12T08:01:04,waiting,349255
7049018,1,2019-03-13,2019-03-09T08:01:11,waiting,349255
7160698,4,2019-03-17,2019-03-14T08:01:33,waiting,349255
7218605,1,2019-03-17,2019-03-17T08:01:06,waiting,349255
7281812,5,2019-03-21,2019-03-21T08:01:09,waiting,349255
7263160,1,2019-03-24,2019-03-20T08:01:10,waiting,349255
7281811,5,2019-03-24,2019-03-21T08:01:08,waiting,349255
7365991,1,2019-03-31,2019-03-26T08:01:05,waiting,349255
7529881,6,2019-04-04,2019-04-04T08:02:16,waiting,349255
7660912,3,2019-04-14,2019-04-11T08:01:05,waiting,349255
7869253,6,2019-04-21,2019-04-20T08:00:55,waiting,349255
7795208,4,2019-04-22,2019-04-18T08:01:10,waiting,349255
7906722,5,2019-04-24,2019-04-23T08:01:15,waiting,349255
8198642,3,2019-05-09,2019-05-04T08:00:56,waiting,349255
8355604,4,2019-05-15,2019-05-13T08:01:11,waiting,349255
8372356,5,2019-05-17,2019-05-14T08:01:21,waiting,349255
8413393,4,2019-05-19,2019-05-16T08:01:19,waiting,349255
8487212,4,2019-05-25,2019-05-20T08:01:07,waiting,349255
8549151,2,2019-05-25,2019-05-23T08:01:13,waiting,349255
8627338,4,2019-05-30,2019-05-27T08:01:01,waiting,349255
8748228,2,2019-06-02,2019-06-02T08:01:01,waiting,349255
8776058,2,2019-06-08,2019-06-04T08:01:03,waiting,349255
8935943,2,2019-06-15,2019-06-12T08:01:09,waiting,349255
8981602,5,2019-06-19,2019-06-14T08:01:16,waiting,349255
9125643,6,2019-06-22,2019-06-21T08:01:12,waiting,349255
9242209,1,2019-06-30,2019-06-27T08:01:05,waiting,349255
9285678,5,2019-07-03,2019-06-29T08:00:56,waiting,349255
9605313,1,2019-07-15,2019-07-14T08:00:56,waiting,349255
9752176,1,2019-07-25,2019-07-21T08:00:43,waiting,349255
9849942,4,2019-07-26,2019-07-26T08:00:59,waiting,349255
9849943,1,2019-07-26,2019-07-26T08:00:59,waiting,349255
9807480,6,2019-07-28,2019-07-24T08:01:04,waiting,349255
9913335,2,2019-07-29,2019-07-29T14:59:19,waiting,349255
10133012,1,2019-08-10,2019-08-10T08:00:49,waiting,349255
10151022,4,2019-08-15,2019-08-11T08:00:49,waiting,349255
10267638,6,2019-08-22,2019-08-18T08:00:49,waiting,349255
10336267,5,2019-08-27,2019-08-22T08:02:09,waiting,349255
10357214,1,2019-08-27,2019-08-23T08:01:39,waiting,349255
10409048,2,2019-08-30,2019-08-26T08:01:50,waiting,349255
5990524,3,2019-01-03,2019-01-01T08:00:56,waiting,349255
6022948,5,2019-01-08,2019-01-04T08:00:57,waiting,349255
6068838,5,2019-01-09,2019-01-08T08:01:06,waiting,349255
6051636,3,2019-01-10,2019-01-06T08:00:59,waiting,349255
6149776,2,2019-01-14,2019-01-14T08:00:57,waiting,349255
6384910,1,2019-01-31,2019-01-30T08:00:50,waiting,349255
6418658,3,2019-02-01,2019-02-01T08:01:00,waiting,349255
6384909,2,2019-02-02,2019-01-30T08:00:50,waiting,349255
6401282,5,2019-02-03,2019-01-31T08:01:02,waiting,349255
6437715,2,2019-02-05,2019-02-02T08:01:03,waiting,349255
6554770,6,2019-02-09,2019-02-09T08:00:58,waiting,349255
6494748,5,2019-02-10,2019-02-06T08:01:01,waiting,349255
6732768,4,2019-02-20,2019-02-19T08:01:02,waiting,349255
6717582,5,2019-02-23,2019-02-18T08:01:02,waiting,349255
6787798,6,2019-02-23,2019-02-22T08:01:05,waiting,349255
6823273,3,2019-02-25,2019-02-24T08:00:53,waiting,349255
6787799,6,2019-02-27,2019-02-22T08:01:05,waiting,349255
6832444,2,2019-03-01,2019-02-25T08:00:59,waiting,349255
7028187,4,2019-03-09,2019-03-08T08:01:03,waiting,349255
7049023,4,2019-03-14,2019-03-09T08:01:13,waiting,349255
7301325,3,2019-03-25,2019-03-22T08:01:15,waiting,349255
7703923,6,2019-04-15,2019-04-13T08:00:48,waiting,349255
7924444,6,2019-04-24,2019-04-24T08:01:21,waiting,349255
8198639,3,2019-05-04,2019-05-04T08:00:55,waiting,349255
8527289,2,2019-05-26,2019-05-22T08:01:16,waiting,349255
8615312,3,2019-05-30,2019-05-26T08:01:06,waiting,349255
9026702,6,2019-06-21,2019-06-16T08:01:12,waiting,349255
9147663,6,2019-06-24,2019-06-22T08:00:54,waiting,349255
9166867,1,2019-06-28,2019-06-23T08:01:04,waiting,349255
9285679,6,2019-07-01,2019-06-29T08:00:57,waiting,349255
9486530,1,2019-07-11,2019-07-09T08:00:56,waiting,349255
9511720,6,2019-07-14,2019-07-10T08:00:46,waiting,349255
9511715,3,2019-07-15,2019-07-10T08:00:45,waiting,349255
9710407,3,2019-07-24,2019-07-19T08:00:46,waiting,349255
9807478,5,2019-07-28,2019-07-24T08:01:03,waiting,349255
9904112,1,2019-07-30,2019-07-29T08:01:06,waiting,349255
10094983,4,2019-08-09,2019-08-08T08:00:57,waiting,349255
10133010,1,2019-08-10,2019-08-10T08:00:48,waiting,349255
10075589,1,2019-08-12,2019-08-07T08:00:56,waiting,349255
10179395,4,2019-08-14,2019-08-13T08:01:09,waiting,349255
10151023,2,2019-08-16,2019-08-11T08:00:50,waiting,349255
10216806,6,2019-08-18,2019-08-15T08:01:03,waiting,349255
6282075,8,2019-01-24,2019-01-23T08:00:52,waiting,349255
6282078,7,2019-01-28,2019-01-23T08:00:53,waiting,349255
6437714,2,2019-02-02,2019-02-02T08:01:03,waiting,349255
6418661,4,2019-02-05,2019-02-01T08:01:01,waiting,349255
6514384,2,2019-02-08,2019-02-07T08:01:03,waiting,349255
6554772,5,2019-02-09,2019-02-09T08:00:58,waiting,349255
6534065,6,2019-02-11,2019-02-08T08:01:01,waiting,349255
6572460,7,2019-02-11,2019-02-10T08:01:08,waiting,349255
6648554,1,2019-02-14,2019-02-14T08:01:17,waiting,349255
6846890,5,2019-02-28,2019-02-26T08:00:59,waiting,349255
6923789,2,2019-03-02,2019-03-02T08:01:13,waiting,349255
6884104,6,2019-03-03,2019-02-28T08:01:03,waiting,349255
6941623,4,2019-03-04,2019-03-03T08:00:52,waiting,349255
7008581,6,2019-03-09,2019-03-07T08:00:55,waiting,349255
7218604,8,2019-03-21,2019-03-17T08:01:06,waiting,349255
7322807,6,2019-03-23,2019-03-23T08:01:11,waiting,349255
7405845,2,2019-03-31,2019-03-28T08:01:40,waiting,349255
7465337,3,2019-04-05,2019-03-31T08:01:03,waiting,349255
7550648,3,2019-04-09,2019-04-05T08:01:53,waiting,349255
7619517,8,2019-04-10,2019-04-09T08:01:19,waiting,349255
7795206,5,2019-04-21,2019-04-18T08:01:09,waiting,349255
7964093,6,2019-04-26,2019-04-26T08:01:06,waiting,349255
7943735,5,2019-04-27,2019-04-25T08:01:20,waiting,349255
8344587,2,2019-05-14,2019-05-12T08:01:05,waiting,349255
8392539,4,2019-05-16,2019-05-15T08:01:05,waiting,349255
8688810,3,2019-06-02,2019-05-30T08:01:11,waiting,349255
8731476,5,2019-06-05,2019-06-01T08:01:04,waiting,349255
8796819,3,2019-06-05,2019-06-05T08:01:08,waiting,349255
8913940,1,2019-06-14,2019-06-11T08:01:17,waiting,349255
9039477,4,2019-06-17,2019-06-17T08:01:24,waiting,349255
9039478,4,2019-06-21,2019-06-17T08:01:25,waiting,349255
9039481,3,2019-06-21,2019-06-17T08:01:26,waiting,349255
9125644,4,2019-06-25,2019-06-21T08:01:13,waiting,349255
9198004,5,2019-06-28,2019-06-25T08:01:02,waiting,349255
9316689,3,2019-07-01,2019-07-01T08:01:03,waiting,349255
9605312,2,2019-07-14,2019-07-14T08:00:56,waiting,349255
9511716,10,2019-07-15,2019-07-10T08:00:45,waiting,349255
9663778,3,2019-07-21,2019-07-17T08:00:53,waiting,349255
9828839,6,2019-07-27,2019-07-25T08:00:48,waiting,349255
9966492,10,2019-08-01,2019-08-01T08:00:42,waiting,349255
10008959,1,2019-08-03,2019-08-03T08:00:48,waiting,349255
10039827,10,2019-08-07,2019-08-05T08:00:58,waiting,349255
10250815,10,2019-08-20,2019-08-17T08:00:43,waiting,349255
10250813,10,2019-08-22,2019-08-17T08:00:43,waiting,349255
10295186,5,2019-08-25,2019-08-20T08:00:52,waiting,349255
10336274,10,2019-08-26,2019-08-22T08:02:14,waiting,349255
7218606,3,2019-03-19,2019-03-17T08:01:06,waiting,349255
7243346,7,2019-03-19,2019-03-19T08:01:07,waiting,349255
7281809,4,2019-03-25,2019-03-21T08:01:08,waiting,349255
7465335,2,2019-04-02,2019-03-31T08:01:02,waiting,349255
8245448,7,2019-05-05,2019-05-07T08:01:15,waiting,349255
8245449,3,2019-05-09,2019-05-07T08:01:15,waiting,349255
8527291,7,2019-05-23,2019-05-22T08:01:16,waiting,349255
8594549,6,2019-05-28,2019-05-25T08:01:09,waiting,349255
8759143,4,2019-06-04,2019-06-03T08:01:12,waiting,349255
8748227,3,2019-06-06,2019-06-02T08:01:01,waiting,349255
9039479,6,2019-06-20,2019-06-17T08:01:25,waiting,349255
9166869,5,2019-06-24,2019-06-23T08:01:05,waiting,349255
9081147,2,2019-06-25,2019-06-19T08:01:17,waiting,349255
9285681,4,2019-07-01,2019-06-29T08:00:57,waiting,349255
9316692,2,2019-07-01,2019-07-01T08:01:05,waiting,349255
9304013,5,2019-07-03,2019-06-30T08:00:48,waiting,349255
9465442,10,2019-07-11,2019-07-08T08:00:59,waiting,349255
9639170,10,2019-07-17,2019-07-16T08:01:02,waiting,349255
9663779,10,2019-07-18,2019-07-17T08:00:54,waiting,349255
9891393,10,2019-07-31,2019-07-28T08:00:50,waiting,349255
10133011,10,2019-08-15,2019-08-10T08:00:49,waiting,349255
10336273,10,2019-08-27,2019-08-22T08:02:13,waiting,349255
10448723,10,2019-08-29,2019-08-28T08:01:57,waiting,349255
6051632,3,2019-01-09,2019-01-06T08:00:59,waiting,349255
6083193,3,2019-01-12,2019-01-09T08:00:51,waiting,349255
6211652,1,2019-01-18,2019-01-18T08:00:58,waiting,349255
6244273,4,2019-01-21,2019-01-20T08:00:56,waiting,349255
6229499,3,2019-01-22,2019-01-19T08:00:50,waiting,349255
6297814,6,2019-01-24,2019-01-24T08:01:31,waiting,349255
6356043,4,2019-01-31,2019-01-28T08:00:57,waiting,349255
6476567,2,2019-02-06,2019-02-05T08:00:54,waiting,349255
6506013,2,2019-02-06,2019-02-06T15:57:54,waiting,349255
6582972,8,2019-02-11,2019-02-11T08:00:52,waiting,349255
6624809,8,2019-02-14,2019-02-13T08:01:03,waiting,349255
6572462,5,2019-02-15,2019-02-10T08:01:09,waiting,349255
6708387,7,2019-02-18,2019-02-17T08:01:00,waiting,349255
6806977,6,2019-02-26,2019-02-23T08:01:12,waiting,349255
6823277,1,2019-02-26,2019-02-24T08:00:54,waiting,349255
6865307,3,2019-02-27,2019-02-27T08:01:00,waiting,349255
7591404,1,2019-04-07,2019-04-07T08:01:07,waiting,349255
7816072,6,2019-04-24,2019-04-19T08:00:58,waiting,349255
7906721,3,2019-04-28,2019-04-23T08:01:15,waiting,349255
8325626,6,2019-05-12,2019-05-11T08:00:57,waiting,349255
8505109,4,2019-05-26,2019-05-21T08:01:06,waiting,349255
8709467,4,2019-06-03,2019-05-31T08:01:08,waiting,349255
8818044,2,2019-06-08,2019-06-06T08:01:23,waiting,349255
8884058,8,2019-06-12,2019-06-09T08:01:04,waiting,349255
8935940,1,2019-06-12,2019-06-12T08:01:09,waiting,349255
8935942,3,2019-06-14,2019-06-12T08:01:09,waiting,349255
8981600,3,2019-06-18,2019-06-14T08:01:15,waiting,349255
9103381,3,2019-06-22,2019-06-20T08:01:17,waiting,349255
9198003,8,2019-06-27,2019-06-25T08:01:02,waiting,349255
9263993,2,2019-07-01,2019-06-28T08:00:55,waiting,349255
9486528,10,2019-07-11,2019-07-09T08:00:56,waiting,349255
9560698,10,2019-07-14,2019-07-12T08:00:53,waiting,349255
9605310,10,2019-07-16,2019-07-14T08:00:56,waiting,349255
9618498,10,2019-07-18,2019-07-15T08:01:04,waiting,349255
10039825,10,2019-08-07,2019-08-05T08:00:57,waiting,349255
10267637,10,2019-08-21,2019-08-18T08:00:49,waiting,349255
10493617,10,2019-08-31,2019-08-30T08:02:13,waiting,349255
5990523,6,2019-01-05,2019-01-01T08:00:56,waiting,349255
6038775,7,2019-01-10,2019-01-05T08:01:04,waiting,349255
6057837,3,2019-01-12,2019-01-07T08:01:00,waiting,349255
6084498,7,2019-01-16,2019-01-09T09:36:02,waiting,349255
6178625,4,2019-01-16,2019-01-16T08:00:53,waiting,349255
6534064,3,2019-02-10,2019-02-08T08:01:00,waiting,349255
6582970,5,2019-02-16,2019-02-11T08:00:52,waiting,349255
6648550,3,2019-02-16,2019-02-14T08:01:16,waiting,349255
6648557,4,2019-02-17,2019-02-14T08:01:18,waiting,349255
6691159,4,2019-02-17,2019-02-16T08:01:00,waiting,349255
6751062,3,2019-02-21,2019-02-20T08:00:57,waiting,349255
6732766,4,2019-02-22,2019-02-19T08:01:01,waiting,349255
6787801,4,2019-02-25,2019-02-22T08:01:06,waiting,349255
6806980,4,2019-02-26,2019-02-23T08:01:13,waiting,349255
6874597,2,2019-02-27,2019-02-27T14:10:50,waiting,349255
6846888,5,2019-02-28,2019-02-26T08:00:58,waiting,349255
6884110,1,2019-03-02,2019-02-28T08:01:04,waiting,349255
6865308,6,2019-03-03,2019-02-27T08:01:00,waiting,349255
6989469,2,2019-03-10,2019-03-06T08:01:18,waiting,349255
7049021,7,2019-03-11,2019-03-09T08:01:12,waiting,349255
7028186,5,2019-03-13,2019-03-08T08:01:02,waiting,349255
7491173,6,2019-04-05,2019-04-02T08:01:29,waiting,349255
7660913,4,2019-04-15,2019-04-11T08:01:05,waiting,349255
7869251,3,2019-04-20,2019-04-20T08:00:55,waiting,349255
7964096,2,2019-04-26,2019-04-26T08:01:07,waiting,349255
7985299,2,2019-04-27,2019-04-27T08:01:03,waiting,349255
7985300,4,2019-04-27,2019-04-27T08:01:03,waiting,349255
8177045,6,2019-05-04,2019-05-03T08:01:15,waiting,349255
8303766,4,2019-05-11,2019-05-10T08:01:08,waiting,349255
8282851,1,2019-05-12,2019-05-09T08:01:14,waiting,349255
8434434,5,2019-05-19,2019-05-17T08:01:12,waiting,349255
8456367,7,2019-05-22,2019-05-18T08:01:07,waiting,349255
8759141,5,2019-06-04,2019-06-03T08:01:11,waiting,349255
8818045,2,2019-06-08,2019-06-06T08:01:23,waiting,349255
8862991,6,2019-06-08,2019-06-08T08:01:08,waiting,349255
8862992,1,2019-06-09,2019-06-08T08:01:09,waiting,349255
8862995,4,2019-06-09,2019-06-08T08:01:10,waiting,349255
8958363,1,2019-06-15,2019-06-13T08:01:17,waiting,349255
9005629,1,2019-06-18,2019-06-15T08:01:07,waiting,349255
9059035,6,2019-06-19,2019-06-18T08:01:22,waiting,349255
9242210,6,2019-06-30,2019-06-27T08:01:05,waiting,349255
9687260,10,2019-07-18,2019-07-18T08:00:52,waiting,349255
9687257,10,2019-07-19,2019-07-18T08:00:52,waiting,349255
9752178,10,2019-07-21,2019-07-21T08:00:44,waiting,349255
10163419,10,2019-08-12,2019-08-12T08:00:58,waiting,349255
10197764,10,2019-08-15,2019-08-14T08:01:12,waiting,349255
10267634,10,2019-08-23,2019-08-18T08:00:48,waiting,349255
10295185,10,2019-08-24,2019-08-20T08:00:51,waiting,349255
10427243,10,2019-08-27,2019-08-27T08:02:18,waiting,349255
10409050,10,2019-08-31,2019-08-26T08:01:51,waiting,349255
6057833,4,2019-01-12,2019-01-07T08:00:59,waiting,349255
6418659,4,2019-02-01,2019-02-01T08:01:00,waiting,349255
6534062,5,2019-02-10,2019-02-08T08:01:00,waiting,349255
6732770,1,2019-02-23,2019-02-19T08:01:03,waiting,349255
